company_age,doc_completion,avg_rating,rating_variance,cancellation_rate,price_deviation,trustworthy
547,0.67,4.8,0.48,0.02,0.6,1
37,1.0,3.8,1.97,0.26,0.59,1
1251,0.67,4.6,1.15,0.28,0.54,1
1301,1.0,4.9,0.98,0.2,0.42,1
1704,0.67,3.5,1.35,0.28,0.09,1
527,0.67,4.7,1.42,0.03,0.67,1
1292,0.67,4.3,0.01,0.1,0.68,1
269,0.67,4.5,0.71,0.22,0.14,1
1238,0.67,3.5,0.43,0.04,0.57,1
781,0.67,4.4,0.48,0.15,0.75,1
1779,1.0,3.7,1.46,0.06,0.28,1
1275,0.67,4.2,0.68,0.24,0.02,1
1704,0.67,3.8,1.86,0.25,0.55,1
745,1.0,3.5,1.89,0.21,0.05,1
796,1.0,4.0,1.92,0.16,0.69,1
1387,1.0,4.2,0.6,0.04,0.6,1
1856,1.0,4.0,0.45,0.22,0.05,1
1225,0.67,3.9,0.37,0.07,0.59,1
883,0.67,4.5,1.33,0.24,0.75,1
1890,0.67,4.1,1.76,0.1,0.57,1
1721,1.0,3.9,0.92,0.04,0.16,1
1068,0.67,4.9,0.31,0.27,0.04,1
1530,0.67,4.1,1.57,0.16,0.05,1
1421,1.0,4.8,1.99,0.11,0.69,1
243,0.67,4.3,0.6,0.23,0.07,1
1914,1.0,4.7,1.56,0.23,0.03,1
493,1.0,3.9,1.57,0.01,0.12,1
882,0.67,3.8,1.55,0.28,0.49,1
334,0.67,4.9,0.39,0.16,0.03,1
740,1.0,4.8,1.84,0.02,0.45,1
431,1.0,4.8,1.52,0.18,0.13,1
88,1.0,4.7,0.73,0.12,0.11,1
946,1.0,4.7,0.54,0.21,0.44,1
1554,1.0,4.0,0.77,0.12,0.07,1
1454,0.67,4.4,0.91,0.27,0.79,1
429,1.0,4.4,1.22,0.09,0.31,1
483,0.67,3.5,1.73,0.27,0.21,1
675,1.0,3.9,1.66,0.18,0.1,1
188,1.0,4.5,1.08,0.27,0.56,1
1593,1.0,4.6,0.57,0.25,0.52,1
1540,0.67,4.0,1.69,0.01,0.22,1
172,1.0,4.4,1.54,0.09,0.45,1
8,0.67,3.5,1.38,0.14,0.41,1
869,1.0,4.7,0.31,0.23,0.56,1
122,1.0,4.0,1.83,0.14,0.08,1
593,0.67,3.6,0.74,0.02,0.67,1
179,1.0,4.8,1.51,0.09,0.57,1
1431,0.67,4.7,1.62,0.09,0.11,1
729,1.0,4.4,0.39,0.28,0.58,1
1793,1.0,3.8,1.53,0.24,0.27,1
217,1.0,4.6,0.12,0.14,0.05,1
491,1.0,4.0,0.16,0.06,0.46,1
1250,1.0,4.8,0.74,0.21,0.37,1
1783,1.0,4.6,0.75,0.08,0.07,1
1739,0.67,3.5,0.13,0.13,0.08,1
1150,0.67,4.5,1.61,0.02,0.08,1
101,0.67,3.7,0.38,0.02,0.73,1
746,0.67,4.4,0.57,0.1,0.46,1
1696,1.0,5.0,0.8,0.27,0.62,1
1426,1.0,4.3,0.56,0.16,0.61,1
1499,0.67,4.7,0.01,0.17,0.36,1
1686,0.67,4.8,1.14,0.26,0.39,1
671,1.0,4.5,0.39,0.26,0.1,1
53,0.67,3.9,0.12,0.08,0.35,1
1120,0.67,3.5,0.03,0.18,0.46,1
1028,1.0,4.0,0.04,0.0,0.09,1
1714,1.0,4.2,1.29,0.07,0.23,1
1220,1.0,4.9,0.19,0.02,0.37,1
250,0.67,4.6,0.13,0.23,0.05,1
1883,1.0,4.7,1.17,0.14,0.68,1
959,0.67,4.3,1.18,0.0,0.7,1
916,1.0,3.8,1.17,0.23,0.67,1
728,1.0,4.1,1.71,0.09,0.19,1
1849,1.0,4.0,0.96,0.12,0.67,1
1899,1.0,4.1,1.92,0.2,0.07,1
1468,0.67,3.9,0.58,0.15,0.07,1
1510,0.67,4.4,0.91,0.01,0.57,1
1702,0.67,4.5,1.23,0.01,0.36,1
1710,0.67,5.0,1.89,0.13,0.47,1
80,1.0,4.5,0.73,0.19,0.38,1
696,1.0,4.9,1.67,0.28,0.54,1
1852,0.67,4.1,1.86,0.2,0.45,1
1484,1.0,4.9,1.12,0.08,0.25,1
194,0.67,3.8,1.52,0.02,0.04,1
974,1.0,4.2,0.98,0.08,0.74,1
282,1.0,4.9,0.73,0.19,0.49,1
1497,0.67,4.8,0.69,0.06,0.45,1
364,1.0,4.7,1.86,0.09,0.26,1
28,1.0,3.7,0.84,0.13,0.33,1
807,1.0,4.5,1.2,0.19,0.4,1
1516,0.67,4.2,0.26,0.03,0.65,1
396,1.0,3.5,0.39,0.29,0.58,1
1170,0.67,4.5,1.44,0.14,0.52,1
443,0.67,4.2,0.05,0.11,0.44,1
1842,1.0,4.5,0.69,0.24,0.78,1
625,0.67,4.1,0.61,0.08,0.65,1
1489,1.0,4.2,1.59,0.27,0.03,1
225,0.67,3.8,1.17,0.11,0.34,1
1960,0.67,4.2,0.74,0.28,0.3,1
519,1.0,3.8,0.45,0.17,0.76,1
1834,0.67,3.7,1.16,0.23,0.27,1
1549,1.0,3.5,0.5,0.23,0.67,1
338,0.67,4.1,1.85,0.09,0.47,1
1182,0.67,4.8,2.0,0.28,0.4,1
639,0.67,3.6,0.83,0.29,0.02,1
533,0.67,4.0,1.39,0.01,0.73,1
1869,0.67,4.9,1.72,0.09,0.14,1
1609,1.0,3.8,0.59,0.08,0.27,1
1693,1.0,3.8,0.13,0.09,0.21,1
824,0.67,4.8,0.42,0.16,0.56,1
1281,0.67,3.6,1.55,0.19,0.34,1
1214,0.67,4.3,0.6,0.27,0.35,1
1859,1.0,4.6,0.97,0.02,0.29,1
727,1.0,4.9,0.92,0.1,0.11,1
776,0.67,4.8,0.79,0.22,0.68,1
951,1.0,3.9,1.29,0.22,0.69,1
667,0.67,5.0,0.24,0.24,0.36,1
1256,1.0,4.4,1.48,0.06,0.26,1
130,0.67,3.6,0.8,0.12,0.5,1
1302,0.67,4.3,0.15,0.27,0.5,1
1765,0.67,3.7,1.24,0.15,0.65,1
782,1.0,4.7,0.35,0.06,0.04,1
1452,0.67,4.8,0.59,0.12,0.18,1
841,1.0,3.5,1.53,0.14,0.5,1
1584,0.67,3.7,0.65,0.02,0.05,1
861,1.0,4.3,0.01,0.08,0.71,1
183,0.67,4.5,1.72,0.02,0.18,1
668,0.67,4.2,0.04,0.26,0.23,1
1434,0.67,3.7,1.39,0.13,0.06,1
1166,0.67,4.6,1.63,0.22,0.21,1
594,0.67,4.3,0.43,0.21,0.2,1
723,0.67,4.2,1.24,0.09,0.16,1
194,1.0,4.1,1.17,0.02,0.52,1
1637,0.67,3.6,0.9,0.01,0.72,1
811,0.67,3.6,1.26,0.17,0.4,1
999,0.67,4.2,2.0,0.16,0.47,1
745,1.0,4.0,1.59,0.11,0.44,1
1689,0.67,3.8,0.74,0.24,0.34,1
314,1.0,4.7,1.86,0.02,0.31,1
1479,1.0,4.0,1.79,0.15,0.22,1
922,1.0,3.7,1.42,0.06,0.2,1
1109,1.0,4.4,0.1,0.1,0.33,1
1072,1.0,3.8,0.06,0.25,0.66,1
126,1.0,4.4,1.26,0.26,0.36,1
1232,0.67,3.8,0.68,0.18,0.21,1
1148,0.67,4.4,0.84,0.05,0.68,1
1965,1.0,4.6,1.95,0.22,0.48,1
845,1.0,4.7,0.77,0.17,0.25,1
1371,0.67,3.8,0.11,0.09,0.39,1
512,1.0,3.9,0.18,0.21,0.54,1
308,1.0,4.3,1.41,0.03,0.27,1
935,1.0,4.2,0.04,0.02,0.7,1
1902,0.67,4.7,0.94,0.21,0.67,1
861,0.67,4.7,0.13,0.26,0.1,1
179,0.67,4.6,0.59,0.03,0.25,1
1952,0.67,3.6,0.35,0.29,0.55,1
68,0.67,3.9,0.32,0.15,0.71,1
221,1.0,4.2,0.11,0.25,0.78,1
784,0.67,4.0,1.04,0.05,0.71,1
1648,1.0,4.9,1.31,0.14,0.51,1
1473,0.67,4.8,1.5,0.27,0.57,1
1564,0.67,4.5,0.42,0.12,0.11,1
709,1.0,3.8,0.26,0.24,0.55,1
186,0.67,3.5,1.72,0.19,0.29,1
1662,0.67,4.8,0.66,0.05,0.57,1
1351,1.0,4.2,0.8,0.12,0.73,1
1445,1.0,3.8,1.99,0.24,0.61,1
1014,0.67,3.8,1.69,0.11,0.02,1
394,1.0,3.6,1.57,0.18,0.3,1
936,0.67,4.0,0.44,0.04,0.72,1
1650,0.67,4.6,0.78,0.08,0.13,1
1976,0.67,4.0,0.76,0.15,0.7,1
1590,0.67,4.6,0.71,0.23,0.45,1
886,1.0,4.1,0.79,0.09,0.14,1
18,0.67,5.0,1.01,0.17,0.58,1
1219,1.0,4.6,1.34,0.15,0.59,1
789,1.0,4.8,0.72,0.21,0.31,1
968,0.67,4.2,0.78,0.14,0.31,1
1746,1.0,3.6,1.01,0.18,0.39,1
1274,1.0,4.8,1.7,0.29,0.01,1
723,0.67,4.3,1.81,0.19,0.5,1
675,0.67,4.4,0.3,0.28,0.34,1
303,0.67,4.9,2.0,0.19,0.54,1
1261,0.67,4.3,0.01,0.19,0.26,1
1846,0.67,4.7,0.16,0.21,0.26,1
335,1.0,4.7,0.03,0.14,0.65,1
1809,0.67,3.9,1.36,0.21,0.08,1
788,1.0,3.5,1.64,0.02,0.48,1
1432,0.67,3.5,0.23,0.23,0.1,1
1870,0.67,3.7,1.91,0.15,0.3,1
1495,1.0,4.9,0.28,0.21,0.65,1
358,0.67,4.7,0.45,0.09,0.44,1
1797,1.0,4.3,0.77,0.26,0.33,1
1351,0.67,3.8,0.97,0.09,0.64,1
1363,1.0,4.1,1.27,0.09,0.41,1
770,0.67,4.2,0.52,0.25,0.66,1
1250,0.67,4.3,0.29,0.05,0.02,1
1500,0.67,4.8,1.45,0.07,0.15,1
28,1.0,3.5,0.3,0.17,0.66,1
1649,1.0,3.8,1.11,0.04,0.35,1
1642,1.0,4.1,1.99,0.1,0.21,1
224,0.67,4.2,0.57,0.05,0.22,1
3,0.67,4.2,1.92,0.14,0.79,1
97,0.67,4.3,1.49,0.22,0.47,1
262,1.0,4.4,0.52,0.29,0.05,1
1863,1.0,3.9,1.71,0.18,0.68,1
100,1.0,4.2,0.91,0.29,0.3,1
1104,1.0,4.9,0.6,0.19,0.31,1
98,0.67,4.0,0.35,0.15,0.76,1
1322,1.0,4.8,1.98,0.29,0.09,1
427,0.67,4.3,0.58,0.27,0.2,1
1329,1.0,4.9,1.9,0.27,0.76,1
48,1.0,3.8,0.84,0.24,0.56,1
1178,0.67,4.3,1.23,0.18,0.6,1
1117,0.67,4.0,0.99,0.1,0.17,1
1702,1.0,3.8,0.17,0.17,0.67,1
699,1.0,3.6,0.69,0.19,0.53,1
395,0.67,4.7,0.53,0.13,0.65,1
1939,1.0,3.8,0.44,0.21,0.34,1
1479,1.0,4.3,1.58,0.04,0.61,1
883,1.0,4.6,0.25,0.22,0.72,1
1937,0.67,3.5,1.24,0.25,0.21,1
1849,1.0,4.7,0.53,0.25,0.07,1
1352,1.0,4.7,1.76,0.04,0.21,1
133,0.67,4.3,1.97,0.28,0.5,1
549,0.67,3.7,1.68,0.16,0.5,1
1270,0.67,4.5,0.95,0.29,0.6,1
1347,1.0,3.8,0.33,0.05,0.48,1
346,0.67,3.5,1.26,0.05,0.26,1
1013,0.67,4.5,1.7,0.24,0.42,1
1748,0.67,3.6,1.14,0.04,0.7,1
554,1.0,4.8,0.36,0.02,0.16,1
945,1.0,4.1,0.41,0.1,0.22,1
22,1.0,4.2,0.46,0.09,0.03,1
28,0.67,4.2,0.17,0.18,0.04,1
472,1.0,3.8,0.51,0.04,0.79,1
1815,0.67,5.0,1.44,0.09,0.13,1
1568,0.67,3.6,0.1,0.03,0.39,1
123,1.0,4.0,0.16,0.22,0.7,1
896,0.67,4.2,0.14,0.04,0.16,1
523,0.67,3.7,0.73,0.13,0.48,1
827,0.67,3.8,1.72,0.12,0.5,1
1488,0.67,4.4,1.84,0.13,0.4,1
1862,1.0,4.9,1.2,0.1,0.42,1
1757,1.0,4.1,1.89,0.09,0.44,1
1019,1.0,4.1,1.35,0.11,0.24,1
1381,1.0,3.5,1.83,0.21,0.56,1
570,0.67,4.9,0.87,0.06,0.7,1
472,0.67,3.5,1.53,0.1,0.77,1
1618,0.67,4.0,1.86,0.2,0.42,1
831,0.67,3.7,1.13,0.19,0.05,1
586,1.0,4.1,0.56,0.19,0.62,1
508,1.0,4.8,1.93,0.2,0.28,1
16,1.0,4.4,1.87,0.04,0.69,1
1162,0.67,4.6,1.82,0.19,0.04,1
337,0.67,5.0,0.35,0.12,0.28,1
749,1.0,4.6,0.92,0.11,0.74,1
1673,0.67,3.7,1.24,0.01,0.56,1
1570,1.0,4.0,1.82,0.11,0.37,1
307,1.0,3.8,1.61,0.05,0.57,1
1510,1.0,4.1,1.4,0.14,0.05,1
1672,0.67,4.4,1.33,0.28,0.13,1
555,0.67,4.8,0.93,0.11,0.28,1
1389,0.67,4.9,1.8,0.14,0.06,1
1711,0.67,4.5,0.73,0.28,0.32,1
1866,0.67,4.0,1.57,0.25,0.41,1
506,0.67,3.5,1.41,0.27,0.33,1
1402,1.0,4.5,0.43,0.23,0.1,1
581,1.0,4.5,1.4,0.13,0.79,1
843,1.0,3.7,0.93,0.28,0.29,1
1378,0.67,4.3,1.85,0.18,0.49,1
415,0.67,4.5,0.21,0.07,0.75,1
237,1.0,4.6,0.04,0.19,0.36,1
431,1.0,4.1,1.74,0.13,0.17,1
322,0.67,3.5,0.96,0.25,0.18,1
1889,1.0,4.3,1.69,0.05,0.16,1
815,0.67,4.1,0.24,0.24,0.1,1
641,0.67,4.7,0.61,0.1,0.53,1
1908,1.0,4.5,1.61,0.17,0.36,1
393,1.0,4.3,1.52,0.14,0.3,1
1634,1.0,3.7,0.71,0.22,0.69,1
1171,1.0,4.9,0.01,0.02,0.22,1
669,1.0,4.2,1.71,0.06,0.6,1
1640,0.67,4.5,0.69,0.17,0.78,1
316,1.0,3.7,1.74,0.28,0.66,1
538,1.0,4.5,0.57,0.0,0.36,1
1842,0.67,4.7,1.25,0.2,0.03,1
1394,1.0,3.9,0.98,0.23,0.45,1
899,0.67,4.9,0.01,0.08,0.37,1
998,1.0,3.9,0.8,0.23,0.63,1
416,1.0,3.5,0.5,0.01,0.01,1
27,0.67,4.1,1.06,0.15,0.07,1
1550,1.0,5.0,0.22,0.09,0.67,1
1941,0.67,5.0,0.5,0.26,0.06,1
904,0.67,3.9,0.13,0.22,0.06,1
1510,1.0,4.6,0.61,0.25,0.21,1
170,1.0,4.9,1.86,0.05,0.65,1
899,0.67,4.6,1.82,0.21,0.5,1
638,0.67,4.1,1.21,0.27,0.4,1
399,0.67,4.4,0.14,0.1,0.02,1
668,1.0,4.0,0.66,0.14,0.6,1
1190,0.67,3.8,0.16,0.04,0.53,1
696,0.67,4.4,0.79,0.03,0.6,1
1223,1.0,3.9,1.63,0.14,0.73,1
694,1.0,3.6,1.02,0.14,0.1,1
575,1.0,4.6,0.57,0.27,0.59,1
622,1.0,3.6,1.84,0.12,0.42,1
745,0.67,4.7,1.41,0.29,0.27,1
724,1.0,4.4,0.05,0.07,0.69,1
588,1.0,4.8,1.34,0.15,0.36,1
541,0.67,4.6,0.97,0.06,0.62,1
1646,1.0,4.8,1.53,0.14,0.26,1
1264,0.67,3.6,0.73,0.28,0.31,1
361,1.0,3.5,1.23,0.28,0.12,1
1194,1.0,4.9,1.81,0.11,0.66,1
1272,0.67,4.8,0.7,0.25,0.74,1
874,0.67,4.7,0.55,0.09,0.32,1
1552,1.0,4.2,1.34,0.05,0.74,1
1149,1.0,4.8,0.29,0.11,0.08,1
1538,0.67,3.9,0.25,0.18,0.69,1
1560,0.67,4.4,0.54,0.16,0.14,1
112,0.67,4.5,1.58,0.18,0.63,1
366,0.67,4.3,0.96,0.28,0.75,1
869,0.67,3.5,1.7,0.16,0.54,1
1066,0.67,4.0,1.02,0.18,0.6,1
1239,0.67,4.6,1.62,0.04,0.7,1
68,1.0,4.0,1.25,0.27,0.6,1
484,1.0,3.9,0.31,0.03,0.52,1
1021,1.0,4.3,1.2,0.22,0.61,1
1268,1.0,4.5,1.0,0.2,0.55,1
1519,1.0,4.1,0.32,0.16,0.45,1
1300,0.67,4.3,0.79,0.14,0.57,1
675,0.67,4.4,0.85,0.2,0.21,1
1340,0.67,3.6,1.09,0.15,0.2,1
1149,0.67,4.5,1.57,0.01,0.19,1
1734,1.0,3.6,0.42,0.26,0.08,1
1272,0.67,3.8,0.6,0.23,0.11,1
1879,0.67,3.5,0.67,0.14,0.26,1
1381,0.67,4.2,1.21,0.2,0.73,1
1643,1.0,3.9,1.72,0.2,0.75,1
1002,1.0,4.3,1.8,0.03,0.1,1
325,1.0,4.5,0.45,0.19,0.13,1
708,0.67,3.5,1.35,0.01,0.27,1
564,0.67,4.6,1.76,0.18,0.38,1
756,0.67,4.5,1.31,0.03,0.21,1
1455,0.67,3.8,1.18,0.26,0.02,1
1839,1.0,4.4,1.09,0.09,0.35,1
1691,0.67,3.9,0.64,0.19,0.15,1
1809,0.67,3.7,0.91,0.01,0.57,1
581,1.0,4.1,0.69,0.22,0.49,1
957,1.0,3.8,1.16,0.05,0.44,1
998,0.67,4.4,0.4,0.22,0.79,1
38,0.67,4.6,1.24,0.1,0.38,1
513,0.67,3.8,1.79,0.09,0.17,1
893,0.67,4.6,1.61,0.0,0.18,1
1434,0.67,4.7,1.66,0.12,0.18,1
1026,0.67,3.8,0.8,0.2,0.29,1
1144,1.0,4.9,0.07,0.04,0.31,1
1265,0.67,4.3,0.74,0.18,0.72,1
1903,1.0,4.1,1.15,0.21,0.32,1
1519,1.0,4.2,0.92,0.07,0.36,1
580,0.67,3.7,0.68,0.02,0.41,1
949,1.0,4.3,0.95,0.19,0.54,1
1,1.0,4.0,0.11,0.03,0.62,1
788,0.67,4.4,0.81,0.09,0.12,1
1007,1.0,4.5,1.43,0.27,0.36,1
992,0.67,4.9,1.22,0.06,0.4,1
378,0.67,4.8,0.29,0.27,0.07,1
535,0.67,4.8,0.95,0.1,0.68,1
492,1.0,4.9,0.34,0.2,0.14,1
1279,0.67,4.0,0.43,0.05,0.06,1
1732,1.0,5.0,1.75,0.05,0.05,1
1660,0.67,3.8,0.18,0.27,0.28,1
1196,0.67,4.6,0.09,0.06,0.16,1
1020,1.0,4.7,1.27,0.22,0.39,1
916,0.67,4.4,1.69,0.2,0.15,1
1005,1.0,4.7,1.12,0.14,0.5,1
1847,1.0,4.6,0.9,0.16,0.22,1
1331,1.0,4.8,0.32,0.18,0.51,1
1976,0.67,4.0,1.28,0.12,0.26,1
1040,1.0,3.9,1.08,0.07,0.34,1
433,1.0,3.7,0.25,0.15,0.31,1
1091,0.67,3.8,1.74,0.13,0.69,1
1817,1.0,4.9,1.27,0.1,0.48,1
1884,0.67,4.0,1.46,0.1,0.58,1
19,0.67,3.9,0.74,0.03,0.74,1
753,1.0,3.8,0.9,0.1,0.74,1
109,1.0,4.9,1.5,0.16,0.02,1
1924,1.0,4.1,0.33,0.08,0.14,1
1115,0.67,3.6,0.24,0.06,0.01,1
348,0.67,3.5,1.19,0.12,0.23,1
1848,0.67,4.2,0.45,0.21,0.72,1
320,0.67,4.6,1.52,0.13,0.16,1
1538,1.0,4.0,0.94,0.11,0.3,1
1078,1.0,3.5,1.66,0.21,0.0,1
1278,1.0,3.7,0.06,0.01,0.58,1
997,0.67,4.5,1.65,0.07,0.46,1
1884,0.67,4.6,1.1,0.23,0.77,1
1712,0.67,3.6,0.98,0.08,0.06,1
326,1.0,5.0,1.94,0.18,0.69,1
223,0.67,3.9,1.82,0.11,0.63,1
537,1.0,3.6,1.38,0.1,0.24,1
1197,0.67,3.9,0.92,0.16,0.09,1
407,0.67,3.9,0.25,0.16,0.69,1
519,1.0,4.8,1.01,0.08,0.02,1
1862,1.0,4.7,0.24,0.03,0.39,1
216,0.67,4.4,1.25,0.02,0.05,1
880,1.0,4.6,1.14,0.15,0.01,1
1932,0.67,4.5,0.97,0.1,0.28,1
1476,1.0,5.0,1.07,0.0,0.64,1
95,0.67,4.9,1.23,0.09,0.06,1
153,1.0,4.2,0.59,0.2,0.24,1
1333,1.0,4.4,0.2,0.08,0.04,1
1827,0.67,4.6,0.34,0.09,0.24,1
1173,1.0,4.2,0.49,0.0,0.74,1
805,1.0,3.9,0.29,0.16,0.32,1
584,0.67,4.0,0.94,0.0,0.12,1
817,0.67,3.5,0.94,0.19,0.69,1
212,1.0,4.0,1.1,0.24,0.28,1
1826,1.0,4.8,1.27,0.0,0.27,1
1052,0.67,4.7,1.04,0.29,0.21,1
986,0.67,4.3,1.09,0.21,0.68,1
1086,1.0,3.8,0.59,0.16,0.48,1
1011,1.0,4.3,1.25,0.21,0.17,1
1445,1.0,4.7,1.54,0.1,0.46,1
152,1.0,5.0,1.76,0.13,0.1,1
39,1.0,3.7,0.38,0.27,0.25,1
1946,1.0,4.1,1.46,0.19,0.43,1
1809,0.67,4.0,1.12,0.17,0.11,1
369,0.67,4.8,1.13,0.07,0.52,1
190,0.67,4.8,1.03,0.12,0.57,1
477,0.67,4.8,0.63,0.11,0.32,1
1007,0.67,3.8,1.64,0.27,0.6,1
28,1.0,4.8,1.92,0.11,0.69,1
769,0.67,4.8,1.99,0.24,0.5,1
880,0.67,4.0,0.97,0.02,0.41,1
377,1.0,4.1,0.73,0.23,0.04,1
318,0.67,4.2,1.93,0.19,0.25,1
214,0.67,4.0,1.14,0.27,0.76,1
605,0.67,3.9,0.65,0.18,0.44,1
1577,0.67,4.5,1.0,0.02,0.56,1
160,0.67,3.9,0.67,0.06,0.13,1
1768,0.67,3.8,0.29,0.28,0.67,1
1375,1.0,3.7,1.29,0.09,0.25,1
1835,0.67,3.8,0.99,0.17,0.77,1
980,0.67,4.4,0.12,0.04,0.46,1
400,1.0,3.8,0.14,0.05,0.25,1
604,1.0,4.8,0.12,0.16,0.18,1
1907,0.67,4.5,1.86,0.16,0.7,1
1957,0.67,3.9,0.0,0.12,0.44,1
646,1.0,4.4,1.26,0.14,0.46,1
376,0.67,3.8,0.69,0.1,0.17,1
378,1.0,4.3,0.61,0.13,0.0,1
415,1.0,4.0,1.65,0.18,0.32,1
232,1.0,3.5,0.62,0.07,0.7,1
926,1.0,3.8,1.69,0.01,0.59,1
1416,0.67,4.4,0.99,0.14,0.35,1
30,1.0,4.1,1.27,0.09,0.66,1
1911,0.67,3.7,1.98,0.08,0.12,1
376,1.0,3.6,0.25,0.28,0.37,1
92,0.67,3.6,1.06,0.22,0.13,1
1143,1.0,4.7,1.68,0.24,0.07,1
1836,0.67,4.2,0.75,0.05,0.06,1
1792,0.67,4.3,0.69,0.28,0.67,1
1285,1.0,4.2,1.09,0.14,0.37,1
1545,1.0,4.0,0.04,0.01,0.73,1
1460,0.67,4.9,0.47,0.2,0.69,1
291,1.0,4.3,1.51,0.12,0.28,1
734,0.67,4.9,1.21,0.05,0.74,1
1982,0.67,4.6,1.52,0.22,0.71,1
626,1.0,4.5,0.78,0.03,0.49,1
157,1.0,3.9,1.06,0.23,0.68,1
663,0.67,4.6,1.4,0.21,0.24,1
1337,0.67,4.7,0.88,0.15,0.61,1
1699,1.0,3.8,1.41,0.16,0.27,1
1982,1.0,3.7,1.36,0.13,0.62,1
803,1.0,3.7,1.41,0.12,0.22,1
1606,1.0,3.6,1.75,0.07,0.58,1
1146,0.67,4.4,0.14,0.13,0.46,1
1127,1.0,4.5,0.28,0.03,0.11,1
1819,1.0,3.7,0.47,0.2,0.5,1
1078,1.0,3.9,1.07,0.1,0.28,1
902,1.0,3.5,1.78,0.15,0.7,1
1609,1.0,4.5,1.35,0.07,0.72,1
75,0.67,3.9,0.9,0.13,0.36,1
1834,0.67,4.4,1.75,0.22,0.67,1
964,1.0,4.1,1.46,0.06,0.5,1
1082,0.67,4.5,0.33,0.27,0.45,1
1379,0.67,4.2,0.39,0.06,0.08,1
1847,1.0,4.2,0.81,0.05,0.66,1
220,1.0,3.9,1.68,0.13,0.25,1
403,1.0,4.1,1.56,0.0,0.09,1
1128,0.67,4.3,0.47,0.24,0.62,1
1056,1.0,4.2,1.21,0.19,0.69,1
152,1.0,4.3,1.26,0.28,0.01,1
1369,0.67,3.6,0.9,0.21,0.53,1
1232,0.67,3.6,0.0,0.25,0.75,1
1397,0.67,4.0,1.22,0.15,0.11,1
1569,0.67,3.5,0.39,0.1,0.41,1
168,0.67,4.2,0.79,0.29,0.79,1
659,1.0,3.8,1.48,0.04,0.4,1
1273,1.0,3.9,1.29,0.26,0.21,1
1826,1.0,4.6,0.51,0.02,0.66,1
165,0.67,4.5,1.65,0.09,0.62,1
1932,1.0,3.8,1.58,0.1,0.1,1
1217,0.67,4.7,1.63,0.2,0.43,1
1506,1.0,4.5,1.88,0.13,0.46,1
415,0.67,3.7,1.66,0.14,0.6,1
1463,0.67,3.9,0.71,0.1,0.55,1
1692,1.0,4.7,0.1,0.25,0.21,1
1234,1.0,4.6,0.71,0.23,0.19,1
1325,0.67,4.2,1.79,0.24,0.64,1
423,1.0,4.5,0.95,0.19,0.69,1
871,0.67,4.0,1.95,0.02,0.11,1
1022,1.0,4.1,0.69,0.24,0.35,1
1426,0.67,4.9,0.64,0.15,0.27,1
191,1.0,4.9,1.15,0.24,0.17,1
1333,1.0,4.5,1.37,0.11,0.33,1
1743,0.67,4.5,1.47,0.06,0.67,1
326,0.67,4.8,1.58,0.05,0.57,1
1428,1.0,4.4,0.96,0.05,0.14,1
1823,0.67,4.2,0.18,0.13,0.7,1
157,0.67,4.2,1.09,0.03,0.03,1
998,0.67,4.2,1.82,0.15,0.13,1
1437,1.0,4.1,1.82,0.19,0.11,1
1385,0.67,4.0,0.41,0.25,0.67,1
1887,1.0,4.8,1.04,0.04,0.54,1
1039,0.67,3.8,1.93,0.08,0.35,1
1345,1.0,3.9,1.78,0.22,0.03,1
461,1.0,4.7,1.02,0.24,0.79,1
423,0.67,4.9,0.89,0.2,0.76,1
1747,1.0,4.2,0.09,0.29,0.11,1
258,0.67,4.1,1.58,0.09,0.04,1
825,0.67,4.6,0.52,0.18,0.04,1
737,1.0,4.8,0.15,0.19,0.59,1
193,0.67,4.5,1.83,0.14,0.7,1
1361,1.0,4.9,1.92,0.18,0.56,1
281,1.0,4.3,0.26,0.2,0.51,1
700,1.0,4.7,0.67,0.14,0.17,1
185,1.0,3.9,0.52,0.21,0.23,1
1413,0.67,3.6,0.96,0.0,0.41,1
1741,1.0,3.6,0.8,0.04,0.13,1
1437,1.0,4.7,1.68,0.22,0.06,1
1437,1.0,4.0,0.11,0.28,0.17,1
608,1.0,4.0,1.42,0.29,0.56,1
138,0.67,4.1,1.41,0.12,0.21,1
992,1.0,3.8,1.7,0.18,0.25,1
649,1.0,3.9,1.37,0.14,0.71,1
476,0.67,4.1,0.84,0.01,0.7,1
1039,0.67,3.8,1.81,0.27,0.12,1
460,1.0,4.6,0.95,0.03,0.36,1
305,1.0,3.6,1.9,0.28,0.49,1
266,1.0,3.6,0.45,0.21,0.21,1
1842,0.67,4.4,0.29,0.29,0.04,1
1293,0.67,4.1,1.26,0.07,0.66,1
1664,0.67,4.6,0.2,0.12,0.4,1
1691,0.67,4.8,0.04,0.2,0.52,1
1415,0.67,4.9,0.89,0.07,0.78,1
525,0.67,3.9,0.54,0.13,0.23,1
1810,1.0,4.6,0.15,0.26,0.57,1
824,1.0,4.2,1.78,0.25,0.2,1
1312,1.0,4.5,1.15,0.21,0.38,1
1933,1.0,3.6,0.42,0.12,0.7,1
765,1.0,4.6,1.67,0.15,0.13,1
420,0.67,3.9,1.68,0.02,0.69,1
724,0.67,4.8,0.5,0.2,0.67,1
598,0.67,3.5,1.99,0.11,0.46,1
702,1.0,4.0,1.55,0.15,0.08,1
534,1.0,3.7,1.14,0.02,0.26,1
